x, y
50.53019700428891, 94.07035828723538
51.483755680790466, 90.34424430131847
52.53267022494219, 86.3315061626387
53.48622890144375, 82.31876802395894
54.535143445595466, 78.3060298852792
55.48870212209703, 74.86654005212515
56.442260798598596, 71.42705021897106
57.39581947510016, 67.70093623305415
58.73080162220234, 63.97482224713722
59.970427901654375, 60.53533241398316
61.12200539913953, 56.968415192601256
62.45698754624171, 53.24230120668435
63.7919696933439, 50.089435526293116
65.1269518404461, 46.93656984590188
66.36657811989812, 44.35695247103631
67.7015602670003, 41.777335096170766
69.13189828175265, 39.48434187406804
70.562236296505, 37.19134865196532
71.99257431125734, 34.898355429862626
73.61362406131, 32.89198636052275
75.33002967901282, 30.598993138420028
77.14179116436578, 28.592624069080152
78.76284091441845, 26.872879152503128
80.57460239977141, 25.439758388688915
82.38636388512438, 24.006637624874706
84.2934812381275, 22.286892708297678
86.20059859113063, 21.140396097246317
88.20307181178393, 19.70727533343214
90.2055450324372, 18.847402875143594
91.92195065014, 17.98753041685508
93.82906800314314, 17.127657958566566
95.64082948849611, 16.5544096530409
97.6433027091494, 15.407913041989538
99.55042006215251, 14.834664736463843
101.45753741515566, 14.548040583701024
103.36465476815877, 13.688168125412481
105.36712798881206, 13.114919819886815
107.36960120946534, 13.114919819886815
109.38708727561445, 12.397852107631195
111.19884876096742, 11.824603802105528
113.10596611397054, 11.824603802105528
115.20379520227397, 11.537979649342681
116.9202008199768, 10.964731343816986
119.01802990828023, 10.678107191054167
121.40192659953414, 10.39148303829132
123.40439982018742, 9.818234732765653
125.4068730408407, 9.531610580002805
127.40934626149398, 9.818234732765653
129.50717534979742, 9.531610580002805
131.79571617340116, 9.244986427239958
133.89354526170462, 9.244986427239958
136.18208608530836, 8.95836227447711
138.37527104126195, 8.671738121714291
140.3777442619152, 8.671738121714291
142.28486161491836, 8.385113968951444
144.28733483557164, 8.385113968951444
146.00374045327447, 8.098489816188597
147.52943433567697, 8.098489816188597
148.76906061512898, 8.098489816188597
