3.202681e+21	6.214372e+21	5.482577e+21	7.556274e+21	6.890481e+21	1.064850e+22	1.536317e+22	1.861481e+22	2.607735e+22	4.895477e+22	7.976715e+22	1.486571e+23	3.057051e+23	5.811945e+23	9.898808e+23	1.629313e+24	2.579363e+24	3.760016e+24	5.470598e+24	7.339228e+24	9.683872e+24	1.243888e+25	1.530604e+25	1.883906e+25	2.272396e+25	2.700749e+25	3.171933e+25	3.649186e+25	4.166081e+25	4.737730e+25	5.422861e+25	6.104871e+25	6.769261e+25	7.666065e+25	8.619805e+25	9.732402e+25	1.080588e+26	1.192334e+26	1.353479e+26	1.468197e+26	1.616209e+26	1.654970e+26	1.645272e+26	1.512001e+26	4.453657e+24	4.585174e+24	4.690092e+24	4.845647e+24	5.310856e+24	5.985110e+24	5.496476e+24	6.316062e+24	6.349080e+24	5.468184e+24	5.210321e+24	5.246163e+24	1.941111e+24	1.850609e+24	1.934738e+24	2.229433e+24	2.237208e+24	2.505634e+24	2.728282e+24	2.796976e+24	3.020220e+24	3.252740e+24	3.855068e+24	3.968753e+24	4.332174e+24	4.745380e+24	5.013905e+24	5.269802e+24	4.956527e+24	4.320118e+24	3.012900e+24	1.489063e+24	3.911812e+23	0.000000e+00	0.000000e+00
3.348783e+21	7.720400e+21	7.629092e+21	7.390481e+21	1.130802e+22	1.319137e+22	1.586179e+22	1.850883e+22	2.665726e+22	5.612531e+22	1.040519e+23	2.127942e+23	3.680884e+23	7.166192e+23	1.222122e+24	2.063497e+24	3.140701e+24	4.628794e+24	6.651188e+24	9.078362e+24	1.173697e+25	1.506805e+25	1.869671e+25	2.303279e+25	2.726587e+25	3.229804e+25	3.771085e+25	4.380884e+25	5.019375e+25	5.622567e+25	6.491854e+25	7.345992e+25	8.264709e+25	9.183105e+25	1.025658e+26	1.152986e+26	1.295354e+26	1.426851e+26	1.643703e+26	1.809575e+26	1.949141e+26	2.040079e+26	1.972422e+26	1.821652e+26	5.915588e+24	6.262070e+24	6.377389e+24	7.094638e+24	7.137753e+24	7.693584e+24	7.616123e+24	7.747124e+24	7.853293e+24	6.773462e+24	6.324018e+24	6.343345e+24	2.060720e+24	2.124675e+24	2.203165e+24	2.442092e+24	2.716023e+24	2.633545e+24	2.855813e+24	3.320651e+24	3.795244e+24	3.754917e+24	4.313678e+24	4.260504e+24	4.873178e+24	5.223279e+24	5.436471e+24	6.143688e+24	4.968984e+24	4.165866e+24	2.476665e+24	9.959809e+23	1.600000e+23	0.000000e+00	0.000000e+00
4.456704e+21	9.142105e+21	9.793934e+21	9.849391e+21	1.231012e+22	1.430415e+22	2.280738e+22	2.825772e+22	4.066001e+22	6.963184e+22	1.376275e+23	2.505274e+23	4.679870e+23	8.964897e+23	1.572087e+24	2.528855e+24	3.978939e+24	5.685779e+24	8.145372e+24	1.111751e+25	1.441760e+25	1.828643e+25	2.277440e+25	2.745568e+25	3.290353e+25	3.866907e+25	4.549508e+25	5.276198e+25	6.010347e+25	6.833088e+25	7.791377e+25	8.700180e+25	9.786887e+25	1.100216e+26	1.250910e+26	1.394985e+26	1.570465e+26	1.758541e+26	1.981577e+26	2.204820e+26	2.384928e+26	2.491714e+26	2.415773e+26	2.225412e+26	8.375648e+24	8.743055e+24	8.721627e+24	9.154278e+24	9.903988e+24	1.079539e+25	1.049228e+25	1.048911e+25	9.816931e+24	8.393578e+24	8.561312e+24	7.382212e+24	2.411394e+24	2.287523e+24	2.385177e+24	2.810779e+24	3.002667e+24	3.194668e+24	3.417434e+24	3.625049e+24	4.302816e+24	4.355792e+24	4.372665e+24	5.174006e+24	5.331519e+24	6.160851e+24	6.085645e+24	5.644013e+24	4.971755e+24	3.419857e+24	1.648252e+24	5.424679e+23	6.732111e+22	0.000000e+00	0.000000e+00
4.523908e+21	1.174753e+22	1.041279e+22	1.281369e+22	1.607225e+22	1.628998e+22	2.403451e+22	3.567186e+22	4.769237e+22	8.136121e+22	1.704853e+23	3.052091e+23	5.760554e+23	1.146358e+24	1.922929e+24	3.190318e+24	4.884374e+24	7.064523e+24	9.995688e+24	1.350946e+25	1.750870e+25	2.205753e+25	2.726619e+25	3.309144e+25	3.952156e+25	4.582904e+25	5.374666e+25	6.189125e+25	7.168278e+25	8.096569e+25	9.281280e+25	1.043848e+26	1.169248e+26	1.308892e+26	1.474364e+26	1.668610e+26	1.890997e+26	2.106348e+26	2.395839e+26	2.678426e+26	2.920573e+26	3.010423e+26	2.948512e+26	2.611543e+26	1.095296e+25	1.136214e+25	1.232643e+25	1.290638e+25	1.371058e+25	1.485285e+25	1.442030e+25	1.429348e+25	1.273606e+25	1.059448e+25	1.004250e+25	9.816724e+24	2.577354e+24	2.858829e+24	2.742731e+24	2.772748e+24	3.509984e+24	3.710539e+24	3.815837e+24	4.639341e+24	4.786284e+24	4.937774e+24	5.253596e+24	5.890653e+24	5.422997e+24	6.317566e+24	5.924177e+24	5.900227e+24	3.535957e+24	2.703905e+24	1.163568e+24	3.888978e+23	5.035702e+22	0.000000e+00	0.000000e+00
5.990236e+21	1.536785e+22	1.665059e+22	1.693700e+22	2.072768e+22	2.034617e+22	2.691705e+22	5.194434e+22	5.997953e+22	9.752361e+22	1.941337e+23	4.010378e+23	7.660234e+23	1.400586e+24	2.369875e+24	3.863801e+24	5.969757e+24	8.744919e+24	1.215892e+25	1.648520e+25	2.107505e+25	2.661107e+25	3.258616e+25	3.973870e+25	4.679768e+25	5.453081e+25	6.417842e+25	7.394701e+25	8.411671e+25	9.609779e+25	1.085696e+26	1.233776e+26	1.392334e+26	1.551513e+26	1.765921e+26	1.980896e+26	2.249011e+26	2.534397e+26	2.852708e+26	3.208126e+26	3.520683e+26	3.645135e+26	3.478214e+26	3.175511e+26	1.506965e+25	1.551159e+25	1.687397e+25	1.824922e+25	1.816427e+25	1.964744e+25	1.798662e+25	1.668330e+25	1.798540e+25	1.337926e+25	1.284626e+25	1.208586e+25	2.647075e+24	2.932199e+24	3.326474e+24	3.713442e+24	3.830984e+24	4.093464e+24	4.607061e+24	4.822467e+24	5.266718e+24	4.995170e+24	5.534462e+24	6.302417e+24	5.952180e+24	6.819497e+24	5.972152e+24	5.008308e+24	2.950912e+24	1.716598e+24	4.695099e+23	2.118806e+23	0.000000e+00	0.000000e+00	0.000000e+00
7.021155e+21	1.722665e+22	1.427853e+22	1.488291e+22	2.225496e+22	3.012979e+22	3.800963e+22	5.203523e+22	7.557663e+22	1.448816e+23	2.696702e+23	4.999361e+23	9.722343e+23	1.750543e+24	3.028989e+24	4.781729e+24	7.403283e+24	1.061711e+25	1.507290e+25	1.965081e+25	2.531256e+25	3.156320e+25	3.867757e+25	4.635936e+25	5.554795e+25	6.457873e+25	7.572802e+25	8.729457e+25	1.006258e+26	1.133229e+26	1.298497e+26	1.467367e+26	1.637904e+26	1.851181e+26	2.100805e+26	2.366090e+26	2.672657e+26	3.030361e+26	3.427788e+26	3.862775e+26	4.205437e+26	4.313118e+26	4.169601e+26	3.769894e+26	1.845379e+25	2.025891e+25	2.060582e+25	2.252987e+25	2.440799e+25	2.429035e+25	2.205558e+25	2.243323e+25	2.147066e+25	1.564870e+25	1.639529e+25	1.563239e+25	2.832405e+24	3.202971e+24	3.654115e+24	3.723692e+24	4.166112e+24	4.735952e+24	4.964702e+24	5.936448e+24	5.817097e+24	5.747137e+24	5.900943e+24	5.838173e+24	6.352896e+24	6.690770e+24	5.493309e+24	3.886374e+24	1.841115e+24	9.338878e+23	3.293805e+23	1.584893e+22	0.000000e+00	0.000000e+00	0.000000e+00
9.125776e+21	2.534611e+22	2.214232e+22	2.467946e+22	2.589507e+22	3.733802e+22	3.774813e+22	5.990105e+22	1.052352e+23	1.667285e+23	3.133724e+23	6.349195e+23	1.162829e+24	2.156104e+24	3.708784e+24	6.056786e+24	9.148984e+24	1.304281e+25	1.804355e+25	2.386215e+25	3.047758e+25	3.772699e+25	4.655382e+25	5.542075e+25	6.589946e+25	7.607281e+25	8.937490e+25	1.031614e+26	1.176674e+26	1.333187e+26	1.524890e+26	1.729477e+26	1.947665e+26	2.175383e+26	2.458022e+26	2.794204e+26	3.133138e+26	3.568231e+26	4.084171e+26	4.639280e+26	5.050927e+26	5.155316e+26	4.936422e+26	4.461657e+26	2.383821e+25	2.548181e+25	2.724259e+25	2.920237e+25	3.067289e+25	3.141310e+25	2.789051e+25	2.691165e+25	2.709490e+25	1.929795e+25	2.015237e+25	1.963601e+25	3.121603e+24	3.277429e+24	4.164590e+24	4.127455e+24	4.945745e+24	5.283767e+24	6.142514e+24	6.921542e+24	5.738680e+24	5.172942e+24	6.710984e+24	6.007261e+24	5.549262e+24	6.246593e+24	3.751659e+24	2.699242e+24	9.073005e+23	2.806570e+23	8.504625e+22	3.556559e+22	0.000000e+00	0.000000e+00	0.000000e+00
1.211232e+22	2.770337e+22	2.656199e+22	2.629412e+22	3.565179e+22	3.944336e+22	6.201400e+22	7.724994e+22	1.198499e+23	2.108580e+23	4.063329e+23	7.888896e+23	1.471601e+24	2.678508e+24	4.591132e+24	7.380032e+24	1.116550e+25	1.617579e+25	2.200787e+25	2.849906e+25	3.613587e+25	4.473543e+25	5.442769e+25	6.582945e+25	7.803299e+25	9.074448e+25	1.056528e+26	1.222254e+26	1.396713e+26	1.570313e+26	1.804302e+26	2.029930e+26	2.261347e+26	2.576243e+26	2.919372e+26	3.304659e+26	3.728825e+26	4.205322e+26	4.859376e+26	5.480263e+26	5.929889e+26	6.120502e+26	5.769679e+26	5.180315e+26	2.912290e+25	3.132377e+25	3.460179e+25	3.531461e+25	3.723782e+25	3.702415e+25	3.237024e+25	3.236655e+25	3.351090e+25	2.314906e+25	2.424449e+25	2.417858e+25	3.049972e+24	3.296766e+24	3.856286e+24	4.605841e+24	5.471287e+24	5.509250e+24	6.557164e+24	7.078591e+24	6.447111e+24	5.278490e+24	5.596087e+24	5.276328e+24	4.762648e+24	5.063374e+24	3.227251e+24	1.459650e+24	4.701836e+23	1.752340e+23	1.995262e+22	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.611347e+22	3.600770e+22	3.350725e+22	3.593363e+22	5.175160e+22	5.440655e+22	6.669396e+22	9.979867e+22	1.635842e+23	2.699931e+23	5.321520e+23	9.822142e+23	1.816851e+24	3.294452e+24	5.674598e+24	9.243292e+24	1.366500e+25	1.950788e+25	2.601721e+25	3.401190e+25	4.286436e+25	5.341164e+25	6.436145e+25	7.717300e+25	9.164129e+25	1.072779e+26	1.255130e+26	1.441615e+26	1.637673e+26	1.862350e+26	2.111904e+26	2.376553e+26	2.689605e+26	3.011683e+26	3.441974e+26	3.887210e+26	4.395865e+26	5.027467e+26	5.715302e+26	6.471807e+26	7.023745e+26	7.162118e+26	6.781656e+26	5.995547e+26	3.331725e+25	3.787895e+25	4.038425e+25	4.246996e+25	4.590638e+25	4.532595e+25	3.738571e+25	3.916342e+25	4.074073e+25	2.653498e+25	2.821123e+25	3.028964e+25	2.710257e+24	3.948452e+24	3.713327e+24	4.429914e+24	5.118829e+24	5.655887e+24	6.894261e+24	7.569050e+24	5.926167e+24	4.698545e+24	5.020228e+24	3.963710e+24	3.803475e+24	3.880448e+24	1.541595e+24	7.020480e+23	1.966157e+23	4.233983e+22	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.493152e+22	4.541804e+22	3.715098e+22	4.569242e+22	4.873120e+22	6.859132e+22	9.164050e+22	1.329299e+23	1.867257e+23	3.324229e+23	6.451618e+23	1.205299e+24	2.329073e+24	4.113950e+24	7.052939e+24	1.107179e+25	1.655428e+25	2.324818e+25	3.128298e+25	4.073836e+25	5.130450e+25	6.275759e+25	7.649082e+25	9.154247e+25	1.076205e+26	1.269599e+26	1.468972e+26	1.693990e+26	1.931785e+26	2.191163e+26	2.480424e+26	2.793743e+26	3.157099e+26	3.565982e+26	4.028602e+26	4.517658e+26	5.184558e+26	5.903966e+26	6.756427e+26	7.614880e+26	8.289685e+26	8.356070e+26	7.843917e+26	6.860730e+26	3.989391e+25	4.221090e+25	4.615799e+25	4.980379e+25	5.200856e+25	5.254390e+25	4.387636e+25	4.548751e+25	4.990814e+25	3.086960e+25	3.261397e+25	3.354261e+25	3.152373e+24	3.516508e+24	3.953183e+24	4.521628e+24	5.642271e+24	5.658908e+24	7.458134e+24	8.383811e+24	4.584291e+24	3.927063e+24	3.445937e+24	2.918665e+24	2.222449e+24	1.780200e+24	8.709653e+23	2.260698e+23	5.023773e+22	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
